Transaction_ID,Date,Month,Day_of_Week,Is_Weekend,Time_of_Order,Time_Slot,Weather,Temperature_°C,Academic_Period,Customer_Segment,Table_No,Order_Type,Item_Name,Category,Is_Vegetarian,Price_Tier,Base_Price_₹,Quantity_Units,Daily_Footfall_Customers,Revenue_₹,ABC_Class
1142,2024-05-04,May,Saturday,Yes,16:56,Evening,Light Drizzle,29.4,Summer Vacation,Couple-Group,13,Dine-in,Mexican Panini,Sandwiches Burgers Wraps,Yes,Budget,169,1,105,169,A
1143,2024-05-04,May,Saturday,Yes,16:56,Evening,Light Drizzle,29.4,Summer Vacation,Couple-Group,13,Dine-in,Chocolate Walnut Brownie,Dessert,Yes,Mid-range,200,1,105,200,A
1144,2024-05-04,May,Saturday,Yes,17:46,Evening,Light Drizzle,29.4,Summer Vacation,Couple-Group,20,Dine-in,Californian Fries,Share-A-Plate,Yes,Mid-range,215,1,105,215,A
1145,2024-05-04,May,Saturday,Yes,15:51,Evening,Light Drizzle,29.4,Summer Vacation,Professional,1,Dine-in,Tiramisu,Dessert,Yes,Mid-range,300,1,105,300,A
1146,2024-05-04,May,Saturday,Yes,15:51,Evening,Light Drizzle,29.4,Summer Vacation,Professional,1,Dine-in,Masala Chai,Hot Beverages,Yes,Budget,120,1,105,120,A
1147,2024-05-04,May,Saturday,Yes,15:51,Evening,Light Drizzle,29.4,Summer Vacation,Professional,1,Dine-in,Vietnamese Iced Café,Cold Brews,Yes,Budget,190,1,105,190,B
1148,2024-05-04,May,Saturday,Yes,15:51,Evening,Light Drizzle,29.4,Summer Vacation,Professional,1,Dine-in,Green Tea,Hot Beverages,Yes,Budget,150,1,105,150,C
1149,2024-05-04,May,Saturday,Yes,12:56,Afternoon,Light Drizzle,29.4,Summer Vacation,Couple-Group,11,Dine-in,Tiramisu,Dessert,Yes,Mid-range,300,1,105,300,A
1150,2024-05-04,May,Saturday,Yes,12:56,Afternoon,Light Drizzle,29.4,Summer Vacation,Couple-Group,11,Dine-in,Spaghetti Arabiatta,Pasta,Yes,Mid-range,369,1,105,369,A
1151,2024-05-04,May,Saturday,Yes,17:30,Evening,Light Drizzle,29.4,Summer Vacation,Couple-Group,3,Dine-in,Bounty Hot Chocolate,Hot Chocolate,Yes,Budget,190,1,105,190,C
1152,2024-05-04,May,Saturday,Yes,14:49,Afternoon,Light Drizzle,29.4,Summer Vacation,College,3,Takeaway,Triple Decker Sandwich,Sandwiches Burgers Wraps,No,Mid-range,285,1,105,285,A
1153,2024-05-04,May,Saturday,Yes,08:05,Morning,Light Drizzle,29.4,Summer Vacation,Family,7,Dine-in,Scrambled Eggs / Bhurji,Classic Eggs,Yes,Budget,145,1,105,145,B
1154,2024-05-04,May,Saturday,Yes,08:05,Morning,Light Drizzle,29.4,Summer Vacation,Family,7,Dine-in,Filled Blueberry Donut,Bakery,Yes,Budget,110,1,105,110,C
1155,2024-05-04,May,Saturday,Yes,09:59,Morning,Light Drizzle,29.4,Summer Vacation,Professional,7,Dine-in,Khari,Bakery,Yes,Budget,35,1,105,35,C
1156,2024-05-04,May,Saturday,Yes,09:59,Morning,Light Drizzle,29.4,Summer Vacation,Professional,7,Dine-in,Mix Berry Smoothie Bowl,Wholesome Breakfast,Yes,Mid-range,380,1,105,380,A
1157,2024-05-04,May,Saturday,Yes,09:59,Morning,Light Drizzle,29.4,Summer Vacation,Professional,7,Dine-in,Classic Pancakes,Pancakes & Waffwich,Yes,Mid-range,250,1,105,250,A
1158,2024-05-04,May,Saturday,Yes,09:59,Morning,Light Drizzle,29.4,Summer Vacation,Professional,7,Dine-in,Stuffed Paratha Chicken,Wholesome Breakfast,No,Mid-range,210,1,105,210,C
1159,2024-05-04,May,Saturday,Yes,09:19,Morning,Light Drizzle,29.4,Summer Vacation,College,6,Dine-in,Filled Blueberry Donut,Bakery,Yes,Budget,110,1,105,110,C
1160,2024-05-04,May,Saturday,Yes,09:19,Morning,Light Drizzle,29.4,Summer Vacation,College,6,Dine-in,Chocolate Chip Cookie,Bakery,Yes,Budget,50,1,105,50,C
1161,2024-05-04,May,Saturday,Yes,09:19,Morning,Light Drizzle,29.4,Summer Vacation,College,6,Dine-in,Paneer Bhurji Pao,Wholesome Breakfast,Yes,Budget,160,1,105,160,C
1162,2024-05-04,May,Saturday,Yes,09:19,Morning,Light Drizzle,29.4,Summer Vacation,College,6,Dine-in,Bombay Masala Sandwich,Sandwiches Burgers Wraps,Yes,Budget,139,2,105,278,B
1163,2024-05-04,May,Saturday,Yes,15:49,Evening,Light Drizzle,29.4,Summer Vacation,Family,7,Dine-in,Dark Hot Chocolate,Hot Chocolate,Yes,Budget,120,2,105,240,A
1164,2024-05-04,May,Saturday,Yes,15:49,Evening,Light Drizzle,29.4,Summer Vacation,Family,7,Dine-in,Mix Veg Double Cheese Burger,Sandwiches Burgers Wraps,Yes,Budget,189,1,105,189,B
1165,2024-05-04,May,Saturday,Yes,15:49,Evening,Light Drizzle,29.4,Summer Vacation,Family,7,Dine-in,Watermelon Mojito,Mocktails,Yes,Budget,160,1,105,160,B
1166,2024-05-04,May,Saturday,Yes,14:56,Afternoon,Light Drizzle,29.4,Summer Vacation,Professional,20,Dine-in,Espresso On The Rocks,Cold Brews,Yes,Budget,170,2,105,340,C
1167,2024-05-04,May,Saturday,Yes,14:56,Afternoon,Light Drizzle,29.4,Summer Vacation,Professional,20,Dine-in,Mexican Vegetable Stew And Rice,Blended Full Meals,Yes,Mid-range,329,1,105,329,A
1168,2024-05-04,May,Saturday,Yes,14:56,Afternoon,Light Drizzle,29.4,Summer Vacation,Professional,20,Dine-in,Fish Fillet Burger,Sandwiches Burgers Wraps,No,Mid-range,350,1,105,350,A
1169,2024-05-04,May,Saturday,Yes,14:56,Afternoon,Light Drizzle,29.4,Summer Vacation,Professional,20,Dine-in,Affogato,Hot Brews,Yes,Budget,170,1,105,170,A
1170,2024-05-04,May,Saturday,Yes,14:15,Afternoon,Light Drizzle,29.4,Summer Vacation,College,17,Dine-in,Cajun Cottage-Cheese Burger,Sandwiches Burgers Wraps,Yes,Mid-range,255,2,105,510,A
1171,2024-05-04,May,Saturday,Yes,14:15,Afternoon,Light Drizzle,29.4,Summer Vacation,College,17,Dine-in,Truffle Chocolate Pastry,Dessert,Yes,Mid-range,285,2,105,570,A
1172,2024-05-04,May,Saturday,Yes,14:15,Afternoon,Light Drizzle,29.4,Summer Vacation,College,17,Dine-in,Veg Puff,Bakery,Yes,Budget,55,1,105,55,C
1173,2024-05-04,May,Saturday,Yes,14:15,Afternoon,Light Drizzle,29.4,Summer Vacation,College,17,Dine-in,Death By Chocolate Shake,Premium Shakes,Yes,Mid-range,260,2,105,520,C
1174,2024-05-04,May,Saturday,Yes,20:51,Dinner,Light Drizzle,29.4,Summer Vacation,College,5,Dine-in,Chimichanga,Blended Full Meals,No,Mid-range,255,1,105,255,A
1175,2024-05-04,May,Saturday,Yes,20:51,Dinner,Light Drizzle,29.4,Summer Vacation,College,5,Dine-in,Chicken Hakka Dry Chili,Share-A-Plate,No,Mid-range,359,1,105,359,B
1176,2024-05-04,May,Saturday,Yes,20:59,Dinner,Light Drizzle,29.4,Summer Vacation,College,16,Dine-in,Minty Cookie Cappuccino,Hot Brews,Yes,Budget,190,1,105,190,A
1177,2024-05-04,May,Saturday,Yes,15:02,Afternoon,Light Drizzle,29.4,Summer Vacation,Couple-Group,8,Takeaway,Brownie Blast Shake,Premium Shakes,Yes,Mid-range,260,1,105,260,A
1178,2024-05-04,May,Saturday,Yes,15:02,Afternoon,Light Drizzle,29.4,Summer Vacation,Couple-Group,8,Takeaway,Blueberry Mojito,Mocktails,Yes,Budget,140,1,105,140,B
1179,2024-05-04,May,Saturday,Yes,15:02,Afternoon,Light Drizzle,29.4,Summer Vacation,Couple-Group,8,Takeaway,Pesto Penne,Pasta,Yes,Mid-range,399,1,105,399,A
1180,2024-05-04,May,Saturday,Yes,16:56,Evening,Light Drizzle,29.4,Summer Vacation,Professional,13,Dine-in,Green Tea,Hot Beverages,Yes,Budget,150,2,105,300,C
1181,2024-05-04,May,Saturday,Yes,16:56,Evening,Light Drizzle,29.4,Summer Vacation,Professional,13,Dine-in,Iced Caramel Latte,Cold Brews,Yes,Mid-range,200,1,105,200,A
1182,2024-05-04,May,Saturday,Yes,12:57,Afternoon,Light Drizzle,29.4,Summer Vacation,Couple-Group,9,Dine-in,Vietnamese Iced Café,Cold Brews,Yes,Budget,190,1,105,190,B
1183,2024-05-04,May,Saturday,Yes,12:57,Afternoon,Light Drizzle,29.4,Summer Vacation,Couple-Group,9,Dine-in,Virgin Mojito,Mocktails,Yes,Budget,140,2,105,280,A
1184,2024-05-04,May,Saturday,Yes,12:57,Afternoon,Light Drizzle,29.4,Summer Vacation,Couple-Group,9,Dine-in,Loaded Nachos,Share-A-Plate,Yes,Mid-range,210,1,105,210,A
1185,2024-05-04,May,Saturday,Yes,16:31,Evening,Light Drizzle,29.4,Summer Vacation,Couple-Group,3,Dine-in,Mexican Panini,Sandwiches Burgers Wraps,Yes,Budget,169,1,105,169,A
1186,2024-05-04,May,Saturday,Yes,16:31,Evening,Light Drizzle,29.4,Summer Vacation,Couple-Group,3,Dine-in,Thai Iced Coffee,Cold Brews,Yes,Mid-range,200,1,105,200,B
1187,2024-05-04,May,Saturday,Yes,20:54,Dinner,Light Drizzle,29.4,Summer Vacation,College,16,Dine-in,Mexicana Pizza,Pizza,Yes,Premium,449,1,105,449,A
1188,2024-05-04,May,Saturday,Yes,12:48,Afternoon,Light Drizzle,29.4,Summer Vacation,Couple-Group,8,Dine-in,Salted Fries,Share-A-Plate,Yes,Budget,149,1,105,149,A
1189,2024-05-04,May,Saturday,Yes,12:48,Afternoon,Light Drizzle,29.4,Summer Vacation,Couple-Group,8,Dine-in,Triple Chocolate Mousse,Dessert,Yes,Mid-range,280,1,105,280,A
1190,2024-05-04,May,Saturday,Yes,12:54,Afternoon,Light Drizzle,29.4,Summer Vacation,Couple-Group,18,Dine-in,Mexican Panini,Sandwiches Burgers Wraps,Yes,Budget,169,1,105,169,A
1191,2024-05-04,May,Saturday,Yes,12:00,Afternoon,Light Drizzle,29.4,Summer Vacation,College,8,Dine-in,Creamy Cheesy Hot Corn Bruschetta,Share-A-Plate,Yes,Mid-range,230,1,105,230,B
1192,2024-05-04,May,Saturday,Yes,12:00,Afternoon,Light Drizzle,29.4,Summer Vacation,College,8,Dine-in,Cubanos,Sandwiches Burgers Wraps,No,Mid-range,250,1,105,250,A
1193,2024-05-04,May,Saturday,Yes,12:00,Afternoon,Light Drizzle,29.4,Summer Vacation,College,8,Dine-in,Chocolate Walnut Brownie,Dessert,Yes,Mid-range,200,2,105,400,A
1194,2024-05-04,May,Saturday,Yes,19:55,Dinner,Light Drizzle,29.4,Summer Vacation,Couple-Group,7,Dine-in,Paneer And Cheese Quesadilla,Share-A-Plate,Yes,Mid-range,255,1,105,255,B
1195,2024-05-04,May,Saturday,Yes,19:55,Dinner,Light Drizzle,29.4,Summer Vacation,Couple-Group,7,Dine-in,Tres Leches Cake,Dessert,Yes,Mid-range,215,1,105,215,A
1196,2024-05-04,May,Saturday,Yes,19:55,Dinner,Light Drizzle,29.4,Summer Vacation,Couple-Group,7,Dine-in,Tonkatsu Ramen Bowl,Large Soup Bowls,No,Mid-range,359,1,105,359,A
1197,2024-05-05,May,Sunday,Yes,10:00,Morning,Light Drizzle,29.4,Summer Vacation,Professional,10,Dine-in,Iced Americano,Cold Brews,Yes,Budget,150,1,75,150,A
1198,2024-05-05,May,Sunday,Yes,10:00,Morning,Light Drizzle,29.4,Summer Vacation,Professional,10,Dine-in,Black Tea,Hot Beverages,Yes,Budget,90,2,75,180,C
1199,2024-05-05,May,Sunday,Yes,15:00,Afternoon,Light Drizzle,29.4,Summer Vacation,Couple-Group,4,Dine-in,Margherita Pizza,Pizza,Yes,Mid-range,299,1,75,299,A
1200,2024-05-05,May,Sunday,Yes,15:00,Afternoon,Light Drizzle,29.4,Summer Vacation,Couple-Group,4,Dine-in,Volcanic Potatoes,Share-A-Plate,Yes,Budget,199,1,75,199,A
1201,2024-05-05,May,Sunday,Yes,15:00,Afternoon,Light Drizzle,29.4,Summer Vacation,Couple-Group,4,Dine-in,Vietnamese Iced Café,Cold Brews,Yes,Budget,190,1,75,190,B
1202,2024-05-05,May,Sunday,Yes,15:00,Afternoon,Light Drizzle,29.4,Summer Vacation,Couple-Group,4,Dine-in,Trio Hummus With Pita,Share-A-Plate,Yes,Mid-range,289,1,75,289,A
1203,2024-05-05,May,Sunday,Yes,16:33,Evening,Light Drizzle,29.4,Summer Vacation,College,3,Dine-in,Mexican Panini,Sandwiches Burgers Wraps,Yes,Budget,169,1,75,169,A
1204,2024-05-05,May,Sunday,Yes,16:33,Evening,Light Drizzle,29.4,Summer Vacation,College,3,Dine-in,Eggs To Order Plain,Classic Eggs,Yes,Budget,135,1,75,135,B
1205,2024-05-05,May,Sunday,Yes,20:37,Dinner,Light Drizzle,29.4,Summer Vacation,Couple-Group,17,Dine-in,Spiced Mocha Latte,Hot Brews,Yes,Budget,180,1,75,180,A
1206,2024-05-05,May,Sunday,Yes,20:37,Dinner,Light Drizzle,29.4,Summer Vacation,Couple-Group,17,Dine-in,Cajun Chicken,Blended Full Meals,No,Premium,589,2,75,1178,A
1207,2024-05-05,May,Sunday,Yes,20:37,Dinner,Light Drizzle,29.4,Summer Vacation,Couple-Group,17,Dine-in,Penne Rose,Pasta,Yes,Mid-range,335,2,75,670,A
1208,2024-05-05,May,Sunday,Yes,20:37,Dinner,Light Drizzle,29.4,Summer Vacation,Couple-Group,17,Dine-in,Spicy Chicken Salad,Salad Bowls,No,Mid-range,255,1,75,255,A
1209,2024-05-05,May,Sunday,Yes,19:25,Dinner,Light Drizzle,29.4,Summer Vacation,Couple-Group,20,Takeaway,Crispy Shitake Mushroom,Share-A-Plate,Yes,Premium,450,1,75,450,A
1210,2024-05-05,May,Sunday,Yes,12:10,Afternoon,Light Drizzle,29.4,Summer Vacation,College,3,Dine-in,Oreo Shake,Premium Shakes,Yes,Mid-range,240,1,75,240,A
1211,2024-05-05,May,Sunday,Yes,12:10,Afternoon,Light Drizzle,29.4,Summer Vacation,College,3,Dine-in,Espresso Frappe,Frappe,Yes,Budget,180,1,75,180,B
1212,2024-05-05,May,Sunday,Yes,17:30,Evening,Light Drizzle,29.4,Summer Vacation,College,20,Dine-in,Paneer Puff,Bakery,Yes,Budget,85,1,75,85,C
1213,2024-05-05,May,Sunday,Yes,19:18,Dinner,Light Drizzle,29.4,Summer Vacation,Couple-Group,15,Dine-in,Mix Veg Dumplings,Steam Basket,Yes,Mid-range,249,2,75,498,A
1214,2024-05-05,May,Sunday,Yes,19:18,Dinner,Light Drizzle,29.4,Summer Vacation,Couple-Group,15,Dine-in,Chocolate Walnut Brownie,Dessert,Yes,Mid-range,200,1,75,200,A
1215,2024-05-05,May,Sunday,Yes,19:18,Dinner,Light Drizzle,29.4,Summer Vacation,Couple-Group,15,Dine-in,Spaghetti Arabiatta,Pasta,Yes,Mid-range,369,1,75,369,A
1216,2024-05-05,May,Sunday,Yes,19:29,Dinner,Light Drizzle,29.4,Summer Vacation,Couple-Group,14,Dine-in,Harissa Chicken Skewers,Share-A-Plate,No,Mid-range,339,1,75,339,A
1217,2024-05-05,May,Sunday,Yes,11:45,Afternoon,Light Drizzle,29.4,Summer Vacation,College,3,Dine-in,Triple Decker Sandwich,Sandwiches Burgers Wraps,No,Mid-range,285,1,75,285,A
1218,2024-05-05,May,Sunday,Yes,11:45,Afternoon,Light Drizzle,29.4,Summer Vacation,College,3,Dine-in,Mix Veg Double Cheese Burger,Sandwiches Burgers Wraps,Yes,Budget,189,1,75,189,B
1219,2024-05-05,May,Sunday,Yes,11:45,Afternoon,Light Drizzle,29.4,Summer Vacation,College,3,Dine-in,Veg Toast / Plain Sandwich,Sandwiches Burgers Wraps,Yes,Budget,120,1,75,120,A
1220,2024-05-05,May,Sunday,Yes,13:29,Afternoon,Light Drizzle,29.4,Summer Vacation,Couple-Group,4,Dine-in,Death By Chocolate Shake,Premium Shakes,Yes,Mid-range,260,1,75,260,C
1221,2024-05-05,May,Sunday,Yes,13:36,Afternoon,Light Drizzle,29.4,Summer Vacation,Couple-Group,18,Dine-in,Penne Rose,Pasta,Yes,Mid-range,335,1,75,335,A
1222,2024-05-05,May,Sunday,Yes,13:36,Afternoon,Light Drizzle,29.4,Summer Vacation,Couple-Group,18,Dine-in,Lemon Coriander Soup,Soup,Yes,Budget,179,2,75,358,B
1223,2024-05-05,May,Sunday,Yes,13:36,Afternoon,Light Drizzle,29.4,Summer Vacation,Couple-Group,18,Dine-in,Spaghetti Arabiatta,Pasta,Yes,Mid-range,369,1,75,369,A
1224,2024-05-05,May,Sunday,Yes,19:23,Dinner,Light Drizzle,29.4,Summer Vacation,Couple-Group,1,Dine-in,Spicy Chicken Salad,Salad Bowls,No,Mid-range,255,1,75,255,A
1225,2024-05-05,May,Sunday,Yes,19:23,Dinner,Light Drizzle,29.4,Summer Vacation,Couple-Group,1,Dine-in,Pesto Penne,Pasta,Yes,Mid-range,399,2,75,798,A
1226,2024-05-05,May,Sunday,Yes,21:27,Dinner,Light Drizzle,29.4,Summer Vacation,Couple-Group,9,Dine-in,Chocolate Walnut Brownie,Dessert,Yes,Mid-range,200,1,75,200,A
1227,2024-05-05,May,Sunday,Yes,21:27,Dinner,Light Drizzle,29.4,Summer Vacation,Couple-Group,9,Dine-in,New York Baked Cheesecake,Dessert,Yes,Mid-range,300,1,75,300,A
1228,2024-05-05,May,Sunday,Yes,19:46,Dinner,Light Drizzle,29.4,Summer Vacation,College,9,Takeaway,Penne Alfredo,Pasta,Yes,Mid-range,329,1,75,329,A
1229,2024-05-05,May,Sunday,Yes,16:59,Evening,Light Drizzle,29.4,Summer Vacation,Couple-Group,16,Dine-in,Minty Cookie Cappuccino,Hot Brews,Yes,Budget,190,1,75,190,A
1230,2024-05-05,May,Sunday,Yes,16:59,Evening,Light Drizzle,29.4,Summer Vacation,Couple-Group,16,Dine-in,Virgin Mojito,Mocktails,Yes,Budget,140,1,75,140,A
1231,2024-05-05,May,Sunday,Yes,10:57,Morning,Light Drizzle,29.4,Summer Vacation,Couple-Group,14,Dine-in,Pesto Omelette,Classic Eggs,No,Mid-range,285,1,75,285,A
1232,2024-05-05,May,Sunday,Yes,10:57,Morning,Light Drizzle,29.4,Summer Vacation,Couple-Group,14,Dine-in,Chocolate Waffwich,Pancakes & Waffwich,Yes,Mid-range,285,1,75,285,A
1233,2024-05-05,May,Sunday,Yes,20:56,Dinner,Light Drizzle,29.4,Summer Vacation,College,2,Dine-in,Tomato & Bell Pepper Soup,Soup,Yes,Budget,149,1,75,149,A
1234,2024-05-05,May,Sunday,Yes,20:56,Dinner,Light Drizzle,29.4,Summer Vacation,College,2,Dine-in,Chili Garlic Chicken Dumplings,Steam Basket,No,Mid-range,375,1,75,375,A
1235,2024-05-05,May,Sunday,Yes,19:00,Dinner,Light Drizzle,29.4,Summer Vacation,College,17,Dine-in,Chili Garlic Chicken Dumplings,Steam Basket,No,Mid-range,375,1,75,375,A
1236,2024-05-05,May,Sunday,Yes,19:00,Dinner,Light Drizzle,29.4,Summer Vacation,College,17,Dine-in,Penne Rose,Pasta,Yes,Mid-range,335,1,75,335,A
1237,2024-05-05,May,Sunday,Yes,19:00,Dinner,Light Drizzle,29.4,Summer Vacation,College,17,Dine-in,Chocolate Walnut Brownie,Dessert,Yes,Mid-range,200,1,75,200,A
1238,2024-05-05,May,Sunday,Yes,19:00,Dinner,Light Drizzle,29.4,Summer Vacation,College,17,Dine-in,Veg Exotica Pizza,Pizza,Yes,Mid-range,389,1,75,389,A
1239,2024-05-05,May,Sunday,Yes,19:13,Dinner,Light Drizzle,29.4,Summer Vacation,College,15,Dine-in,Virgin Mojito,Mocktails,Yes,Budget,140,1,75,140,A
1240,2024-05-05,May,Sunday,Yes,19:13,Dinner,Light Drizzle,29.4,Summer Vacation,College,15,Dine-in,Penne Alfredo,Pasta,Yes,Mid-range,329,2,75,658,A
1241,2024-05-05,May,Sunday,Yes,16:01,Evening,Light Drizzle,29.4,Summer Vacation,Professional,16,Dine-in,Masala Chai,Hot Beverages,Yes,Budget,120,1,75,120,A
1242,2024-05-05,May,Sunday,Yes,16:01,Evening,Light Drizzle,29.4,Summer Vacation,Professional,16,Dine-in,Spicy Chicken Pao,Sandwiches Burgers Wraps,No,Budget,159,1,75,159,B
1243,2024-05-05,May,Sunday,Yes,16:01,Evening,Light Drizzle,29.4,Summer Vacation,Professional,16,Dine-in,Mushroom Parma Omelette,Classic Eggs,No,Mid-range,279,1,75,279,A
1244,2024-05-05,May,Sunday,Yes,16:01,Evening,Light Drizzle,29.4,Summer Vacation,Professional,16,Dine-in,Exotic Vegetable Omelette,Classic Eggs,Yes,Mid-range,239,1,75,239,A
1245,2024-05-05,May,Sunday,Yes,08:23,Morning,Light Drizzle,29.4,Summer Vacation,Professional,14,Dine-in,Pesto Omelette,Classic Eggs,No,Mid-range,285,2,75,570,A
1246,2024-05-05,May,Sunday,Yes,10:45,Morning,Light Drizzle,29.4,Summer Vacation,Couple-Group,4,Dine-in,Chocolate Waffwich,Pancakes & Waffwich,Yes,Mid-range,285,1,75,285,A
1247,2024-05-05,May,Sunday,Yes,10:45,Morning,Light Drizzle,29.4,Summer Vacation,Couple-Group,4,Dine-in,Classic Eggs Benedict,Wholesome Breakfast,No,Mid-range,280,1,75,280,B
1248,2024-05-05,May,Sunday,Yes,17:16,Evening,Light Drizzle,29.4,Summer Vacation,Family,9,Dine-in,Akuri On Toast,Classic Eggs,Yes,Budget,125,2,75,250,B
1249,2024-05-05,May,Sunday,Yes,17:16,Evening,Light Drizzle,29.4,Summer Vacation,Family,9,Dine-in,Masala Chai,Hot Beverages,Yes,Budget,120,1,75,120,A
1250,2024-05-05,May,Sunday,Yes,17:16,Evening,Light Drizzle,29.4,Summer Vacation,Family,9,Dine-in,Chocolate Walnut Brownie,Dessert,Yes,Mid-range,200,1,75,200,A
1251,2024-05-05,May,Sunday,Yes,13:40,Afternoon,Light Drizzle,29.4,Summer Vacation,College,20,Dine-in,Mocha Frappe,Frappe,Yes,Budget,190,1,75,190,B
1252,2024-05-05,May,Sunday,Yes,09:27,Morning,Light Drizzle,29.4,Summer Vacation,Family,14,Takeaway,Chocolate Chip Cookie,Bakery,Yes,Budget,50,1,75,50,C
1253,2024-05-05,May,Sunday,Yes,09:27,Morning,Light Drizzle,29.4,Summer Vacation,Family,14,Takeaway,Fresh Fruit Juice,Cold Beverages,Yes,Mid-range,200,2,75,400,B
1254,2024-05-05,May,Sunday,Yes,15:04,Afternoon,Light Drizzle,29.4,Summer Vacation,Professional,10,Dine-in,Mushroom Chickpea Couscous Salad,Salad Bowls,Yes,Budget,189,2,75,378,B
1255,2024-05-05,May,Sunday,Yes,15:04,Afternoon,Light Drizzle,29.4,Summer Vacation,Professional,10,Dine-in,Tomato & Bell Pepper Soup,Soup,Yes,Budget,149,1,75,149,A
1256,2024-05-05,May,Sunday,Yes,15:04,Afternoon,Light Drizzle,29.4,Summer Vacation,Professional,10,Dine-in,Very Berry Super Shake,Premium Shakes,Yes,Mid-range,240,1,75,240,B
1257,2024-05-05,May,Sunday,Yes,16:55,Evening,Light Drizzle,29.4,Summer Vacation,College,12,Dine-in,Filled Coffee Donut,Bakery,Yes,Budget,95,1,75,95,C
1258,2024-05-05,May,Sunday,Yes,16:55,Evening,Light Drizzle,29.4,Summer Vacation,College,12,Dine-in,Cappuccino,Hot Brews,Yes,Budget,160,1,75,160,A
1259,2024-05-05,May,Sunday,Yes,16:55,Evening,Light Drizzle,29.4,Summer Vacation,College,12,Dine-in,Tres Leches Cake,Dessert,Yes,Mid-range,215,1,75,215,A
1260,2024-05-06,May,Monday,No,21:06,Dinner,Dry Day,39.9,Summer Vacation,College,5,Takeaway,Cappuccino,Hot Brews,Yes,Budget,160,1,53,160,A
1261,2024-05-06,May,Monday,No,21:06,Dinner,Dry Day,39.9,Summer Vacation,College,5,Takeaway,Spaghetti Arabiatta,Pasta,Yes,Mid-range,369,2,53,738,A
1262,2024-05-06,May,Monday,No,21:06,Dinner,Dry Day,39.9,Summer Vacation,College,5,Takeaway,Shawarma,Blended Full Meals,No,Mid-range,345,1,53,345,A
1263,2024-05-06,May,Monday,No,21:06,Dinner,Dry Day,39.9,Summer Vacation,College,5,Takeaway,Californian Fries,Share-A-Plate,Yes,Mid-range,215,1,53,215,A
1264,2024-05-06,May,Monday,No,17:26,Evening,Dry Day,39.9,Summer Vacation,Professional,17,Dine-in,Salted Caramel Mocha,Hot Brews,Yes,Mid-range,200,1,53,200,A
1265,2024-05-06,May,Monday,No,17:26,Evening,Dry Day,39.9,Summer Vacation,Professional,17,Dine-in,Honey Ginger Lime Tea,Hot Beverages,Yes,Budget,170,2,53,340,A
1266,2024-05-06,May,Monday,No,17:26,Evening,Dry Day,39.9,Summer Vacation,Professional,17,Dine-in,Grilled Cheese Sandwich,Sandwiches Burgers Wraps,Yes,Budget,199,2,53,398,A
1267,2024-05-06,May,Monday,No,09:26,Morning,Dry Day,39.9,Summer Vacation,College,9,Dine-in,Triple Decker Sandwich,Sandwiches Burgers Wraps,No,Mid-range,285,1,53,285,A
1268,2024-05-06,May,Monday,No,09:26,Morning,Dry Day,39.9,Summer Vacation,College,9,Dine-in,Classic Pancakes,Pancakes & Waffwich,Yes,Mid-range,250,1,53,250,A
1269,2024-05-06,May,Monday,No,09:26,Morning,Dry Day,39.9,Summer Vacation,College,9,Dine-in,Chocolate Chip Muffin,Bakery,Yes,Budget,100,1,53,100,C
1270,2024-05-06,May,Monday,No,20:21,Dinner,Dry Day,39.9,Summer Vacation,Professional,13,Dine-in,Thai BBQ Chicken Satay,Share-A-Plate,No,Mid-range,355,2,53,710,A
1271,2024-05-06,May,Monday,No,18:08,Evening,Dry Day,39.9,Summer Vacation,College,2,Dine-in,Paneer Puff,Bakery,Yes,Budget,85,1,53,85,C
1272,2024-05-06,May,Monday,No,18:08,Evening,Dry Day,39.9,Summer Vacation,College,2,Dine-in,Caramel Frappe,Frappe,Yes,Budget,190,2,53,380,B
1273,2024-05-06,May,Monday,No,18:08,Evening,Dry Day,39.9,Summer Vacation,College,2,Dine-in,Oreo Shake,Premium Shakes,Yes,Mid-range,240,2,53,480,A
1274,2024-05-06,May,Monday,No,18:08,Evening,Dry Day,39.9,Summer Vacation,College,2,Dine-in,Iced Americano,Cold Brews,Yes,Budget,150,1,53,150,A
1275,2024-05-06,May,Monday,No,17:23,Evening,Dry Day,39.9,Summer Vacation,Professional,4,Dine-in,Egg Wrap,Sandwiches Burgers Wraps,No,Budget,155,1,53,155,B
1276,2024-05-06,May,Monday,No,08:14,Morning,Dry Day,39.9,Summer Vacation,Professional,11,Dine-in,Masala Chai,Hot Beverages,Yes,Budget,120,1,53,120,A
1277,2024-05-06,May,Monday,No,08:14,Morning,Dry Day,39.9,Summer Vacation,Professional,11,Dine-in,ABC Juice (Apple Beetroot Carrot),Cold Press Juices,Yes,Mid-range,250,1,53,250,A
1278,2024-05-06,May,Monday,No,18:24,Evening,Dry Day,39.9,Summer Vacation,College,19,Dine-in,Bombay Masala Sandwich,Sandwiches Burgers Wraps,Yes,Budget,139,1,53,139,B
1279,2024-05-06,May,Monday,No,18:24,Evening,Dry Day,39.9,Summer Vacation,College,19,Dine-in,Iced Café Mocha,Cold Brews,Yes,Budget,170,1,53,170,C
