Item_Name,ABC_Class,Category,Price_Tier,Segment,Base_Price_₹,Time_Slot,Day_Type,Weather_State,Signal_Footfall,Signal_Weather,Signal_SlotDay,Demand_Verdict,Recommended_Price_₹,Price_Change_%,Direction,Review_Flag,Elasticity_Coefficient,Rain_Boost_Flag
Cajun Chicken,A,Blended Full Meals,Premium,Dynamic Pricing Target,589,Dinner,Weekend,Dry Day,NORMAL,NORMAL,HIGH,NORMAL,590,0.17,HOLD,REVIEW_REQUIRED,33.3333,False
Cajun Chicken,A,Blended Full Meals,Premium,Dynamic Pricing Target,589,Dinner,Weekend,Light Drizzle,NORMAL,NORMAL,HIGH,NORMAL,590,0.17,HOLD,REVIEW_REQUIRED,33.3333,False
Cajun Chicken,A,Blended Full Meals,Premium,Dynamic Pricing Target,589,Dinner,Weekend,Heavy Rain,NORMAL,LOW,HIGH,NORMAL,590,0.17,HOLD,REVIEW_REQUIRED,33.3333,False
Cajun Chicken,A,Blended Full Meals,Premium,Dynamic Pricing Target,589,Dinner,Weekend,Clear After Rain,NORMAL,HIGH,HIGH,HIGH,675,14.6,INCREASE,REVIEW_REQUIRED,33.3333,False
Grilled Ghost Pepper Fish,A,Blended Full Meals,Premium,Dynamic Pricing Target,569,Morning,Weekday,Dry Day,NORMAL,NORMAL,LOW,NORMAL,570,0.18,HOLD,REVIEW_REQUIRED,26.6667,False
Grilled Ghost Pepper Fish,A,Blended Full Meals,Premium,Dynamic Pricing Target,569,Morning,Weekday,Light Drizzle,NORMAL,NORMAL,LOW,NORMAL,570,0.18,HOLD,REVIEW_REQUIRED,26.6667,False
Grilled Ghost Pepper Fish,A,Blended Full Meals,Premium,Dynamic Pricing Target,569,Morning,Weekday,Heavy Rain,NORMAL,LOW,LOW,LOW,500,-12.13,DECREASE,REVIEW_REQUIRED,26.6667,False
Grilled Ghost Pepper Fish,A,Blended Full Meals,Premium,Dynamic Pricing Target,569,Morning,Weekday,Clear After Rain,NORMAL,HIGH,LOW,NORMAL,570,0.18,HOLD,REVIEW_REQUIRED,26.6667,False
Grilled Ghost Pepper Fish,A,Blended Full Meals,Premium,Dynamic Pricing Target,569,Morning,Weekend,Dry Day,NORMAL,NORMAL,NORMAL,NORMAL,570,0.18,HOLD,REVIEW_REQUIRED,26.6667,False
Grilled Ghost Pepper Fish,A,Blended Full Meals,Premium,Dynamic Pricing Target,569,Morning,Weekend,Light Drizzle,NORMAL,NORMAL,NORMAL,NORMAL,570,0.18,HOLD,REVIEW_REQUIRED,26.6667,False
Grilled Ghost Pepper Fish,A,Blended Full Meals,Premium,Dynamic Pricing Target,569,Morning,Weekend,Heavy Rain,NORMAL,LOW,NORMAL,NORMAL,570,0.18,HOLD,REVIEW_REQUIRED,26.6667,False
Grilled Ghost Pepper Fish,A,Blended Full Meals,Premium,Dynamic Pricing Target,569,Morning,Weekend,Clear After Rain,NORMAL,HIGH,NORMAL,NORMAL,570,0.18,HOLD,REVIEW_REQUIRED,26.6667,False
Grilled Ghost Pepper Fish,A,Blended Full Meals,Premium,Dynamic Pricing Target,569,Afternoon,Weekday,Dry Day,NORMAL,NORMAL,LOW,NORMAL,570,0.18,HOLD,REVIEW_REQUIRED,26.6667,False
Grilled Ghost Pepper Fish,A,Blended Full Meals,Premium,Dynamic Pricing Target,569,Afternoon,Weekday,Light Drizzle,NORMAL,NORMAL,LOW,NORMAL,570,0.18,HOLD,REVIEW_REQUIRED,26.6667,False
Grilled Ghost Pepper Fish,A,Blended Full Meals,Premium,Dynamic Pricing Target,569,Afternoon,Weekday,Heavy Rain,NORMAL,LOW,LOW,LOW,500,-12.13,DECREASE,REVIEW_REQUIRED,26.6667,False
Grilled Ghost Pepper Fish,A,Blended Full Meals,Premium,Dynamic Pricing Target,569,Afternoon,Weekday,Clear After Rain,NORMAL,HIGH,LOW,NORMAL,570,0.18,HOLD,REVIEW_REQUIRED,26.6667,False
Grilled Ghost Pepper Fish,A,Blended Full Meals,Premium,Dynamic Pricing Target,569,Afternoon,Weekend,Dry Day,NORMAL,NORMAL,NORMAL,NORMAL,570,0.18,HOLD,REVIEW_REQUIRED,26.6667,False
Grilled Ghost Pepper Fish,A,Blended Full Meals,Premium,Dynamic Pricing Target,569,Afternoon,Weekend,Light Drizzle,NORMAL,NORMAL,NORMAL,NORMAL,570,0.18,HOLD,REVIEW_REQUIRED,26.6667,False
Grilled Ghost Pepper Fish,A,Blended Full Meals,Premium,Dynamic Pricing Target,569,Afternoon,Weekend,Heavy Rain,NORMAL,LOW,NORMAL,NORMAL,570,0.18,HOLD,REVIEW_REQUIRED,26.6667,False
Grilled Ghost Pepper Fish,A,Blended Full Meals,Premium,Dynamic Pricing Target,569,Afternoon,Weekend,Clear After Rain,NORMAL,HIGH,NORMAL,NORMAL,570,0.18,HOLD,REVIEW_REQUIRED,26.6667,False
Grilled Ghost Pepper Fish,A,Blended Full Meals,Premium,Dynamic Pricing Target,569,Evening,Weekday,Dry Day,NORMAL,NORMAL,NORMAL,NORMAL,570,0.18,HOLD,REVIEW_REQUIRED,26.6667,False
Grilled Ghost Pepper Fish,A,Blended Full Meals,Premium,Dynamic Pricing Target,569,Evening,Weekday,Light Drizzle,NORMAL,NORMAL,NORMAL,NORMAL,570,0.18,HOLD,REVIEW_REQUIRED,26.6667,False
Grilled Ghost Pepper Fish,A,Blended Full Meals,Premium,Dynamic Pricing Target,569,Evening,Weekday,Heavy Rain,NORMAL,LOW,NORMAL,NORMAL,570,0.18,HOLD,REVIEW_REQUIRED,26.6667,False
Grilled Ghost Pepper Fish,A,Blended Full Meals,Premium,Dynamic Pricing Target,569,Evening,Weekday,Clear After Rain,NORMAL,HIGH,NORMAL,NORMAL,570,0.18,HOLD,REVIEW_REQUIRED,26.6667,False
Grilled Ghost Pepper Fish,A,Blended Full Meals,Premium,Dynamic Pricing Target,569,Evening,Weekend,Dry Day,NORMAL,NORMAL,HIGH,NORMAL,570,0.18,HOLD,REVIEW_REQUIRED,26.6667,False
Grilled Ghost Pepper Fish,A,Blended Full Meals,Premium,Dynamic Pricing Target,569,Evening,Weekend,Light Drizzle,NORMAL,NORMAL,HIGH,NORMAL,570,0.18,HOLD,REVIEW_REQUIRED,26.6667,False
Grilled Ghost Pepper Fish,A,Blended Full Meals,Premium,Dynamic Pricing Target,569,Evening,Weekend,Heavy Rain,NORMAL,LOW,HIGH,NORMAL,570,0.18,HOLD,REVIEW_REQUIRED,26.6667,False
Grilled Ghost Pepper Fish,A,Blended Full Meals,Premium,Dynamic Pricing Target,569,Evening,Weekend,Clear After Rain,NORMAL,HIGH,HIGH,HIGH,650,14.24,INCREASE,REVIEW_REQUIRED,26.6667,False
Grilled Ghost Pepper Fish,A,Blended Full Meals,Premium,Dynamic Pricing Target,569,Dinner,Weekday,Dry Day,NORMAL,NORMAL,HIGH,NORMAL,570,0.18,HOLD,REVIEW_REQUIRED,26.6667,False
Grilled Ghost Pepper Fish,A,Blended Full Meals,Premium,Dynamic Pricing Target,569,Dinner,Weekday,Light Drizzle,NORMAL,NORMAL,HIGH,NORMAL,570,0.18,HOLD,REVIEW_REQUIRED,26.6667,False
Grilled Ghost Pepper Fish,A,Blended Full Meals,Premium,Dynamic Pricing Target,569,Dinner,Weekday,Heavy Rain,NORMAL,LOW,HIGH,NORMAL,570,0.18,HOLD,REVIEW_REQUIRED,26.6667,False
Grilled Ghost Pepper Fish,A,Blended Full Meals,Premium,Dynamic Pricing Target,569,Dinner,Weekday,Clear After Rain,NORMAL,HIGH,HIGH,HIGH,650,14.24,INCREASE,REVIEW_REQUIRED,26.6667,False
Grilled Ghost Pepper Fish,A,Blended Full Meals,Premium,Dynamic Pricing Target,569,Dinner,Weekend,Dry Day,NORMAL,NORMAL,HIGH,NORMAL,570,0.18,HOLD,REVIEW_REQUIRED,26.6667,False
Grilled Ghost Pepper Fish,A,Blended Full Meals,Premium,Dynamic Pricing Target,569,Dinner,Weekend,Light Drizzle,NORMAL,NORMAL,HIGH,NORMAL,570,0.18,HOLD,REVIEW_REQUIRED,26.6667,False
Grilled Ghost Pepper Fish,A,Blended Full Meals,Premium,Dynamic Pricing Target,569,Dinner,Weekend,Heavy Rain,NORMAL,LOW,HIGH,NORMAL,570,0.18,HOLD,REVIEW_REQUIRED,26.6667,False
Grilled Ghost Pepper Fish,A,Blended Full Meals,Premium,Dynamic Pricing Target,569,Dinner,Weekend,Clear After Rain,NORMAL,HIGH,HIGH,HIGH,650,14.24,INCREASE,REVIEW_REQUIRED,26.6667,False
Exotic Chicken Taco,A,Blended Full Meals,Premium,Dynamic Pricing Target,565,Morning,Weekday,Dry Day,NORMAL,NORMAL,LOW,NORMAL,565,0.0,HOLD,REVIEW_REQUIRED,3.3333,False
Exotic Chicken Taco,A,Blended Full Meals,Premium,Dynamic Pricing Target,565,Morning,Weekday,Light Drizzle,NORMAL,NORMAL,LOW,NORMAL,565,0.0,HOLD,REVIEW_REQUIRED,3.3333,False
Exotic Chicken Taco,A,Blended Full Meals,Premium,Dynamic Pricing Target,565,Morning,Weekday,Heavy Rain,NORMAL,LOW,LOW,LOW,500,-11.5,DECREASE,REVIEW_REQUIRED,3.3333,False
Exotic Chicken Taco,A,Blended Full Meals,Premium,Dynamic Pricing Target,565,Morning,Weekday,Clear After Rain,NORMAL,HIGH,LOW,NORMAL,565,0.0,HOLD,REVIEW_REQUIRED,3.3333,False
Exotic Chicken Taco,A,Blended Full Meals,Premium,Dynamic Pricing Target,565,Morning,Weekend,Dry Day,NORMAL,NORMAL,NORMAL,NORMAL,565,0.0,HOLD,REVIEW_REQUIRED,3.3333,False
Exotic Chicken Taco,A,Blended Full Meals,Premium,Dynamic Pricing Target,565,Morning,Weekend,Light Drizzle,NORMAL,NORMAL,NORMAL,NORMAL,565,0.0,HOLD,REVIEW_REQUIRED,3.3333,False
Exotic Chicken Taco,A,Blended Full Meals,Premium,Dynamic Pricing Target,565,Morning,Weekend,Heavy Rain,NORMAL,LOW,NORMAL,NORMAL,565,0.0,HOLD,REVIEW_REQUIRED,3.3333,False
Exotic Chicken Taco,A,Blended Full Meals,Premium,Dynamic Pricing Target,565,Morning,Weekend,Clear After Rain,NORMAL,HIGH,NORMAL,NORMAL,565,0.0,HOLD,REVIEW_REQUIRED,3.3333,False
Exotic Chicken Taco,A,Blended Full Meals,Premium,Dynamic Pricing Target,565,Afternoon,Weekday,Dry Day,NORMAL,NORMAL,LOW,NORMAL,565,0.0,HOLD,REVIEW_REQUIRED,3.3333,False
Exotic Chicken Taco,A,Blended Full Meals,Premium,Dynamic Pricing Target,565,Afternoon,Weekday,Light Drizzle,NORMAL,NORMAL,LOW,NORMAL,565,0.0,HOLD,REVIEW_REQUIRED,3.3333,False
Exotic Chicken Taco,A,Blended Full Meals,Premium,Dynamic Pricing Target,565,Afternoon,Weekday,Heavy Rain,NORMAL,LOW,LOW,LOW,500,-11.5,DECREASE,REVIEW_REQUIRED,3.3333,False
Exotic Chicken Taco,A,Blended Full Meals,Premium,Dynamic Pricing Target,565,Afternoon,Weekday,Clear After Rain,NORMAL,HIGH,LOW,NORMAL,565,0.0,HOLD,REVIEW_REQUIRED,3.3333,False
Exotic Chicken Taco,A,Blended Full Meals,Premium,Dynamic Pricing Target,565,Afternoon,Weekend,Dry Day,NORMAL,NORMAL,NORMAL,NORMAL,565,0.0,HOLD,REVIEW_REQUIRED,3.3333,False
Exotic Chicken Taco,A,Blended Full Meals,Premium,Dynamic Pricing Target,565,Afternoon,Weekend,Light Drizzle,NORMAL,NORMAL,NORMAL,NORMAL,565,0.0,HOLD,REVIEW_REQUIRED,3.3333,False
Exotic Chicken Taco,A,Blended Full Meals,Premium,Dynamic Pricing Target,565,Afternoon,Weekend,Heavy Rain,NORMAL,LOW,NORMAL,NORMAL,565,0.0,HOLD,REVIEW_REQUIRED,3.3333,False
Exotic Chicken Taco,A,Blended Full Meals,Premium,Dynamic Pricing Target,565,Afternoon,Weekend,Clear After Rain,NORMAL,HIGH,NORMAL,NORMAL,565,0.0,HOLD,REVIEW_REQUIRED,3.3333,False
Exotic Chicken Taco,A,Blended Full Meals,Premium,Dynamic Pricing Target,565,Evening,Weekday,Dry Day,NORMAL,NORMAL,NORMAL,NORMAL,565,0.0,HOLD,REVIEW_REQUIRED,3.3333,False
Exotic Chicken Taco,A,Blended Full Meals,Premium,Dynamic Pricing Target,565,Evening,Weekday,Light Drizzle,NORMAL,NORMAL,NORMAL,NORMAL,565,0.0,HOLD,REVIEW_REQUIRED,3.3333,False
Exotic Chicken Taco,A,Blended Full Meals,Premium,Dynamic Pricing Target,565,Evening,Weekday,Heavy Rain,NORMAL,LOW,NORMAL,NORMAL,565,0.0,HOLD,REVIEW_REQUIRED,3.3333,False
Exotic Chicken Taco,A,Blended Full Meals,Premium,Dynamic Pricing Target,565,Evening,Weekday,Clear After Rain,NORMAL,HIGH,NORMAL,NORMAL,565,0.0,HOLD,REVIEW_REQUIRED,3.3333,False
Exotic Chicken Taco,A,Blended Full Meals,Premium,Dynamic Pricing Target,565,Evening,Weekend,Dry Day,NORMAL,NORMAL,HIGH,NORMAL,565,0.0,HOLD,REVIEW_REQUIRED,3.3333,False
Exotic Chicken Taco,A,Blended Full Meals,Premium,Dynamic Pricing Target,565,Evening,Weekend,Light Drizzle,NORMAL,NORMAL,HIGH,NORMAL,565,0.0,HOLD,REVIEW_REQUIRED,3.3333,False
Exotic Chicken Taco,A,Blended Full Meals,Premium,Dynamic Pricing Target,565,Evening,Weekend,Heavy Rain,NORMAL,LOW,HIGH,NORMAL,565,0.0,HOLD,REVIEW_REQUIRED,3.3333,False
Exotic Chicken Taco,A,Blended Full Meals,Premium,Dynamic Pricing Target,565,Evening,Weekend,Clear After Rain,NORMAL,HIGH,HIGH,HIGH,640,13.27,INCREASE,REVIEW_REQUIRED,3.3333,False
Exotic Chicken Taco,A,Blended Full Meals,Premium,Dynamic Pricing Target,565,Dinner,Weekday,Dry Day,NORMAL,NORMAL,HIGH,NORMAL,565,0.0,HOLD,REVIEW_REQUIRED,3.3333,False
Exotic Chicken Taco,A,Blended Full Meals,Premium,Dynamic Pricing Target,565,Dinner,Weekday,Light Drizzle,NORMAL,NORMAL,HIGH,NORMAL,565,0.0,HOLD,REVIEW_REQUIRED,3.3333,False
Exotic Chicken Taco,A,Blended Full Meals,Premium,Dynamic Pricing Target,565,Dinner,Weekday,Heavy Rain,NORMAL,LOW,HIGH,NORMAL,565,0.0,HOLD,REVIEW_REQUIRED,3.3333,False
Exotic Chicken Taco,A,Blended Full Meals,Premium,Dynamic Pricing Target,565,Dinner,Weekday,Clear After Rain,NORMAL,HIGH,HIGH,HIGH,640,13.27,INCREASE,REVIEW_REQUIRED,3.3333,False
Exotic Chicken Taco,A,Blended Full Meals,Premium,Dynamic Pricing Target,565,Dinner,Weekend,Dry Day,NORMAL,NORMAL,HIGH,NORMAL,565,0.0,HOLD,REVIEW_REQUIRED,3.3333,False
Exotic Chicken Taco,A,Blended Full Meals,Premium,Dynamic Pricing Target,565,Dinner,Weekend,Light Drizzle,NORMAL,NORMAL,HIGH,NORMAL,565,0.0,HOLD,REVIEW_REQUIRED,3.3333,False
Exotic Chicken Taco,A,Blended Full Meals,Premium,Dynamic Pricing Target,565,Dinner,Weekend,Heavy Rain,NORMAL,LOW,HIGH,NORMAL,565,0.0,HOLD,REVIEW_REQUIRED,3.3333,False
Exotic Chicken Taco,A,Blended Full Meals,Premium,Dynamic Pricing Target,565,Dinner,Weekend,Clear After Rain,NORMAL,HIGH,HIGH,HIGH,640,13.27,INCREASE,REVIEW_REQUIRED,3.3333,False
Butter Garlic Prawns,A,Share-A-Plate,Premium,Dynamic Pricing Target,559,Morning,Weekday,Dry Day,NORMAL,NORMAL,LOW,NORMAL,560,0.18,HOLD,REVIEW_REQUIRED,26.6667,False
Butter Garlic Prawns,A,Share-A-Plate,Premium,Dynamic Pricing Target,559,Morning,Weekday,Light Drizzle,NORMAL,NORMAL,LOW,NORMAL,560,0.18,HOLD,REVIEW_REQUIRED,26.6667,False
Butter Garlic Prawns,A,Share-A-Plate,Premium,Dynamic Pricing Target,559,Morning,Weekday,Heavy Rain,NORMAL,LOW,LOW,LOW,490,-12.34,DECREASE,REVIEW_REQUIRED,26.6667,False
Butter Garlic Prawns,A,Share-A-Plate,Premium,Dynamic Pricing Target,559,Morning,Weekday,Clear After Rain,NORMAL,HIGH,LOW,NORMAL,560,0.18,HOLD,REVIEW_REQUIRED,26.6667,False
Butter Garlic Prawns,A,Share-A-Plate,Premium,Dynamic Pricing Target,559,Morning,Weekend,Dry Day,NORMAL,NORMAL,NORMAL,NORMAL,560,0.18,HOLD,REVIEW_REQUIRED,26.6667,False
Butter Garlic Prawns,A,Share-A-Plate,Premium,Dynamic Pricing Target,559,Morning,Weekend,Light Drizzle,NORMAL,NORMAL,NORMAL,NORMAL,560,0.18,HOLD,REVIEW_REQUIRED,26.6667,False
Butter Garlic Prawns,A,Share-A-Plate,Premium,Dynamic Pricing Target,559,Morning,Weekend,Heavy Rain,NORMAL,LOW,NORMAL,NORMAL,560,0.18,HOLD,REVIEW_REQUIRED,26.6667,False
Butter Garlic Prawns,A,Share-A-Plate,Premium,Dynamic Pricing Target,559,Morning,Weekend,Clear After Rain,NORMAL,HIGH,NORMAL,NORMAL,560,0.18,HOLD,REVIEW_REQUIRED,26.6667,False
Butter Garlic Prawns,A,Share-A-Plate,Premium,Dynamic Pricing Target,559,Afternoon,Weekday,Dry Day,NORMAL,NORMAL,LOW,NORMAL,560,0.18,HOLD,REVIEW_REQUIRED,26.6667,False
Butter Garlic Prawns,A,Share-A-Plate,Premium,Dynamic Pricing Target,559,Afternoon,Weekday,Light Drizzle,NORMAL,NORMAL,LOW,NORMAL,560,0.18,HOLD,REVIEW_REQUIRED,26.6667,False
Butter Garlic Prawns,A,Share-A-Plate,Premium,Dynamic Pricing Target,559,Afternoon,Weekday,Heavy Rain,NORMAL,LOW,LOW,LOW,490,-12.34,DECREASE,REVIEW_REQUIRED,26.6667,False
Butter Garlic Prawns,A,Share-A-Plate,Premium,Dynamic Pricing Target,559,Afternoon,Weekday,Clear After Rain,NORMAL,HIGH,LOW,NORMAL,560,0.18,HOLD,REVIEW_REQUIRED,26.6667,False
Butter Garlic Prawns,A,Share-A-Plate,Premium,Dynamic Pricing Target,559,Afternoon,Weekend,Dry Day,NORMAL,NORMAL,NORMAL,NORMAL,560,0.18,HOLD,REVIEW_REQUIRED,26.6667,False
Butter Garlic Prawns,A,Share-A-Plate,Premium,Dynamic Pricing Target,559,Afternoon,Weekend,Light Drizzle,NORMAL,NORMAL,NORMAL,NORMAL,560,0.18,HOLD,REVIEW_REQUIRED,26.6667,False
Butter Garlic Prawns,A,Share-A-Plate,Premium,Dynamic Pricing Target,559,Afternoon,Weekend,Heavy Rain,NORMAL,LOW,NORMAL,NORMAL,560,0.18,HOLD,REVIEW_REQUIRED,26.6667,False
Butter Garlic Prawns,A,Share-A-Plate,Premium,Dynamic Pricing Target,559,Afternoon,Weekend,Clear After Rain,NORMAL,HIGH,NORMAL,NORMAL,560,0.18,HOLD,REVIEW_REQUIRED,26.6667,False
Butter Garlic Prawns,A,Share-A-Plate,Premium,Dynamic Pricing Target,559,Evening,Weekday,Dry Day,NORMAL,NORMAL,NORMAL,NORMAL,560,0.18,HOLD,REVIEW_REQUIRED,26.6667,False
Butter Garlic Prawns,A,Share-A-Plate,Premium,Dynamic Pricing Target,559,Evening,Weekday,Light Drizzle,NORMAL,NORMAL,NORMAL,NORMAL,560,0.18,HOLD,REVIEW_REQUIRED,26.6667,False
Butter Garlic Prawns,A,Share-A-Plate,Premium,Dynamic Pricing Target,559,Evening,Weekday,Heavy Rain,NORMAL,LOW,NORMAL,NORMAL,560,0.18,HOLD,REVIEW_REQUIRED,26.6667,False
Butter Garlic Prawns,A,Share-A-Plate,Premium,Dynamic Pricing Target,559,Evening,Weekday,Clear After Rain,NORMAL,HIGH,NORMAL,NORMAL,560,0.18,HOLD,REVIEW_REQUIRED,26.6667,False
Butter Garlic Prawns,A,Share-A-Plate,Premium,Dynamic Pricing Target,559,Evening,Weekend,Dry Day,NORMAL,NORMAL,HIGH,NORMAL,560,0.18,HOLD,REVIEW_REQUIRED,26.6667,False
Butter Garlic Prawns,A,Share-A-Plate,Premium,Dynamic Pricing Target,559,Evening,Weekend,Light Drizzle,NORMAL,NORMAL,HIGH,NORMAL,560,0.18,HOLD,REVIEW_REQUIRED,26.6667,False
Butter Garlic Prawns,A,Share-A-Plate,Premium,Dynamic Pricing Target,559,Evening,Weekend,Heavy Rain,NORMAL,LOW,HIGH,NORMAL,560,0.18,HOLD,REVIEW_REQUIRED,26.6667,False
Butter Garlic Prawns,A,Share-A-Plate,Premium,Dynamic Pricing Target,559,Evening,Weekend,Clear After Rain,NORMAL,HIGH,HIGH,HIGH,640,14.49,INCREASE,REVIEW_REQUIRED,26.6667,False
Butter Garlic Prawns,A,Share-A-Plate,Premium,Dynamic Pricing Target,559,Dinner,Weekday,Dry Day,NORMAL,NORMAL,HIGH,NORMAL,560,0.18,HOLD,REVIEW_REQUIRED,26.6667,False
Butter Garlic Prawns,A,Share-A-Plate,Premium,Dynamic Pricing Target,559,Dinner,Weekday,Light Drizzle,NORMAL,NORMAL,HIGH,NORMAL,560,0.18,HOLD,REVIEW_REQUIRED,26.6667,False
Butter Garlic Prawns,A,Share-A-Plate,Premium,Dynamic Pricing Target,559,Dinner,Weekday,Heavy Rain,NORMAL,LOW,HIGH,NORMAL,560,0.18,HOLD,REVIEW_REQUIRED,26.6667,False
Butter Garlic Prawns,A,Share-A-Plate,Premium,Dynamic Pricing Target,559,Dinner,Weekday,Clear After Rain,NORMAL,HIGH,HIGH,HIGH,640,14.49,INCREASE,REVIEW_REQUIRED,26.6667,False
Butter Garlic Prawns,A,Share-A-Plate,Premium,Dynamic Pricing Target,559,Dinner,Weekend,Dry Day,NORMAL,NORMAL,HIGH,NORMAL,560,0.18,HOLD,REVIEW_REQUIRED,26.6667,False
Butter Garlic Prawns,A,Share-A-Plate,Premium,Dynamic Pricing Target,559,Dinner,Weekend,Light Drizzle,NORMAL,NORMAL,HIGH,NORMAL,560,0.18,HOLD,REVIEW_REQUIRED,26.6667,False
Butter Garlic Prawns,A,Share-A-Plate,Premium,Dynamic Pricing Target,559,Dinner,Weekend,Heavy Rain,NORMAL,LOW,HIGH,NORMAL,560,0.18,HOLD,REVIEW_REQUIRED,26.6667,False
Butter Garlic Prawns,A,Share-A-Plate,Premium,Dynamic Pricing Target,559,Dinner,Weekend,Clear After Rain,NORMAL,HIGH,HIGH,HIGH,640,14.49,INCREASE,REVIEW_REQUIRED,26.6667,False
Chef's Special Pot Rice,A,Blended Full Meals,Premium,Dynamic Pricing Target,499,Morning,Weekday,Dry Day,NORMAL,NORMAL,LOW,NORMAL,500,0.2,HOLD,REVIEW_REQUIRED,13.3333,False
Chef's Special Pot Rice,A,Blended Full Meals,Premium,Dynamic Pricing Target,499,Morning,Weekday,Light Drizzle,NORMAL,NORMAL,LOW,NORMAL,500,0.2,HOLD,REVIEW_REQUIRED,13.3333,False
Chef's Special Pot Rice,A,Blended Full Meals,Premium,Dynamic Pricing Target,499,Morning,Weekday,Heavy Rain,NORMAL,LOW,LOW,LOW,440,-11.82,DECREASE,REVIEW_REQUIRED,13.3333,False
Chef's Special Pot Rice,A,Blended Full Meals,Premium,Dynamic Pricing Target,499,Morning,Weekday,Clear After Rain,NORMAL,HIGH,LOW,NORMAL,500,0.2,HOLD,REVIEW_REQUIRED,13.3333,False
Chef's Special Pot Rice,A,Blended Full Meals,Premium,Dynamic Pricing Target,499,Morning,Weekend,Dry Day,NORMAL,NORMAL,NORMAL,NORMAL,500,0.2,HOLD,REVIEW_REQUIRED,13.3333,False
Chef's Special Pot Rice,A,Blended Full Meals,Premium,Dynamic Pricing Target,499,Morning,Weekend,Light Drizzle,NORMAL,NORMAL,NORMAL,NORMAL,500,0.2,HOLD,REVIEW_REQUIRED,13.3333,False
Chef's Special Pot Rice,A,Blended Full Meals,Premium,Dynamic Pricing Target,499,Morning,Weekend,Heavy Rain,NORMAL,LOW,NORMAL,NORMAL,500,0.2,HOLD,REVIEW_REQUIRED,13.3333,False
Chef's Special Pot Rice,A,Blended Full Meals,Premium,Dynamic Pricing Target,499,Morning,Weekend,Clear After Rain,NORMAL,HIGH,NORMAL,NORMAL,500,0.2,HOLD,REVIEW_REQUIRED,13.3333,False
Chef's Special Pot Rice,A,Blended Full Meals,Premium,Dynamic Pricing Target,499,Afternoon,Weekday,Dry Day,NORMAL,NORMAL,LOW,NORMAL,500,0.2,HOLD,REVIEW_REQUIRED,13.3333,False
Chef's Special Pot Rice,A,Blended Full Meals,Premium,Dynamic Pricing Target,499,Afternoon,Weekday,Light Drizzle,NORMAL,NORMAL,LOW,NORMAL,500,0.2,HOLD,REVIEW_REQUIRED,13.3333,False
Chef's Special Pot Rice,A,Blended Full Meals,Premium,Dynamic Pricing Target,499,Afternoon,Weekday,Heavy Rain,NORMAL,LOW,LOW,LOW,440,-11.82,DECREASE,REVIEW_REQUIRED,13.3333,False
Chef's Special Pot Rice,A,Blended Full Meals,Premium,Dynamic Pricing Target,499,Afternoon,Weekday,Clear After Rain,NORMAL,HIGH,LOW,NORMAL,500,0.2,HOLD,REVIEW_REQUIRED,13.3333,False
Chef's Special Pot Rice,A,Blended Full Meals,Premium,Dynamic Pricing Target,499,Afternoon,Weekend,Dry Day,NORMAL,NORMAL,NORMAL,NORMAL,500,0.2,HOLD,REVIEW_REQUIRED,13.3333,False
Chef's Special Pot Rice,A,Blended Full Meals,Premium,Dynamic Pricing Target,499,Afternoon,Weekend,Light Drizzle,NORMAL,NORMAL,NORMAL,NORMAL,500,0.2,HOLD,REVIEW_REQUIRED,13.3333,False
Chef's Special Pot Rice,A,Blended Full Meals,Premium,Dynamic Pricing Target,499,Afternoon,Weekend,Heavy Rain,NORMAL,LOW,NORMAL,NORMAL,500,0.2,HOLD,REVIEW_REQUIRED,13.3333,False
Chef's Special Pot Rice,A,Blended Full Meals,Premium,Dynamic Pricing Target,499,Afternoon,Weekend,Clear After Rain,NORMAL,HIGH,NORMAL,NORMAL,500,0.2,HOLD,REVIEW_REQUIRED,13.3333,False
Chef's Special Pot Rice,A,Blended Full Meals,Premium,Dynamic Pricing Target,499,Evening,Weekday,Dry Day,NORMAL,NORMAL,NORMAL,NORMAL,500,0.2,HOLD,REVIEW_REQUIRED,13.3333,False
Chef's Special Pot Rice,A,Blended Full Meals,Premium,Dynamic Pricing Target,499,Evening,Weekday,Light Drizzle,NORMAL,NORMAL,NORMAL,NORMAL,500,0.2,HOLD,REVIEW_REQUIRED,13.3333,False
Chef's Special Pot Rice,A,Blended Full Meals,Premium,Dynamic Pricing Target,499,Evening,Weekday,Heavy Rain,NORMAL,LOW,NORMAL,NORMAL,500,0.2,HOLD,REVIEW_REQUIRED,13.3333,False
Chef's Special Pot Rice,A,Blended Full Meals,Premium,Dynamic Pricing Target,499,Evening,Weekday,Clear After Rain,NORMAL,HIGH,NORMAL,NORMAL,500,0.2,HOLD,REVIEW_REQUIRED,13.3333,False
Chef's Special Pot Rice,A,Blended Full Meals,Premium,Dynamic Pricing Target,499,Evening,Weekend,Dry Day,NORMAL,NORMAL,HIGH,NORMAL,500,0.2,HOLD,REVIEW_REQUIRED,13.3333,False
Chef's Special Pot Rice,A,Blended Full Meals,Premium,Dynamic Pricing Target,499,Evening,Weekend,Light Drizzle,NORMAL,NORMAL,HIGH,NORMAL,500,0.2,HOLD,REVIEW_REQUIRED,13.3333,False
