Transaction_ID,Date,Item_Name,Category,Price_Tier,ABC_Class,Segment,Month_encoded,Day_of_Week_encoded,Is_Weekend_encoded,Order_Minute,Academic_Period_encoded,Slot_Morning,Slot_Afternoon,Slot_Evening,Slot_Dinner,Weather_Dry_Day,Weather_Light_Drizzle,Weather_Heavy_Rain,Weather_Clear_After_Rain,Temperature_°C,Daily_Footfall_Customers,Seg_College,Seg_Professional,Seg_Couple_Group,Seg_Family,Category_encoded,Price_Tier_encoded,Base_Price_₹,Is_Vegetarian_encoded,Elasticity_Coefficient,Pricing_Segment_encoded,Quantity_Units,Split
1128,2024-05-03,Virgin Pina Colada,Mocktails,Mid-range,A,Premium Lock,0,4,0,1046,0,0,0,1,0,1,0,0,0,37.6,67,0,1,0,0,13,1,200,1,1.6667,1,1,train
1129,2024-05-03,Iced Caramel Latte,Cold Brews,Mid-range,A,Dynamic Pricing Target,0,4,0,1046,0,0,0,1,0,1,0,0,0,37.6,67,0,1,0,0,4,1,200,1,120.0,0,1,train
1130,2024-05-03,Tomato & Bell Pepper Soup,Soup,Budget,A,Premium Lock,0,4,0,846,0,0,1,0,0,1,0,0,0,37.6,67,0,0,0,1,21,0,149,1,0.6061,1,2,train
1131,2024-05-03,Iced Caramel Latte,Cold Brews,Mid-range,A,Dynamic Pricing Target,0,4,0,970,0,0,0,1,0,1,0,0,0,37.6,67,0,0,1,0,4,1,200,1,120.0,0,1,train
1132,2024-05-03,Chocolate Waffwich,Pancakes & Waffwich,Mid-range,A,Dynamic Pricing Target,0,4,0,970,0,0,0,1,0,1,0,0,0,37.6,67,0,0,1,0,14,1,285,1,28.3333,0,1,train
1133,2024-05-03,Mexican Panini,Sandwiches Burgers Wraps,Budget,A,Premium Lock,0,4,0,970,0,0,0,1,0,1,0,0,0,37.6,67,0,0,1,0,19,0,169,1,0.6061,1,1,train
1134,2024-05-04,Espresso,Hot Brews,Budget,A,Premium Lock,0,5,1,564,0,1,0,0,0,0,1,0,0,29.4,105,0,0,1,0,10,0,110,1,1.0256,1,1,train
1135,2024-05-04,Tres Leches Cake,Dessert,Mid-range,A,Premium Lock,0,5,1,887,0,0,1,0,0,0,1,0,0,29.4,105,0,0,1,0,6,1,215,1,1.6667,1,1,train
1136,2024-05-04,Caesar Salad,Salad Bowls,Budget,B,Promotional Item,0,5,1,887,0,0,1,0,0,0,1,0,0,29.4,105,0,0,1,0,18,0,189,1,13.3333,2,2,train
1137,2024-05-04,Tempura Vegetables,Share-A-Plate,Budget,C,Review Item,0,5,1,1262,0,0,0,0,1,0,1,0,0,29.4,105,1,0,0,0,20,0,155,1,0.0,3,1,train
1138,2024-05-04,Jalapeno Cheese Corn Balls,Share-A-Plate,Mid-range,A,Dynamic Pricing Target,0,5,1,1262,0,0,0,0,1,0,1,0,0,29.4,105,1,0,0,0,20,1,240,1,2.381,0,1,train
1139,2024-05-04,Pad Thai,Blended Full Meals,Mid-range,A,Premium Lock,0,5,1,1262,0,0,0,0,1,0,1,0,0,29.4,105,1,0,0,0,1,1,369,1,1.1111,1,2,train
1140,2024-05-04,Chai,Hot Beverages,Budget,B,Promotional Item,0,5,1,1084,0,0,0,1,0,0,1,0,0,29.4,105,1,0,0,0,9,0,100,1,7.2222,2,1,train
1141,2024-05-04,Marshmallow Hot Chocolate,Hot Chocolate,Mid-range,A,Dynamic Pricing Target,0,5,1,1084,0,0,0,1,0,0,1,0,0,29.4,105,1,0,0,0,11,1,200,1,3.0303,0,1,train
1142,2024-05-04,Mexican Panini,Sandwiches Burgers Wraps,Budget,A,Premium Lock,0,5,1,1016,0,0,0,1,0,0,1,0,0,29.4,105,0,0,1,0,19,0,169,1,0.6061,1,1,train
1143,2024-05-04,Chocolate Walnut Brownie,Dessert,Mid-range,A,Dynamic Pricing Target,0,5,1,1016,0,0,0,1,0,0,1,0,0,29.4,105,0,0,1,0,6,1,200,1,6.6667,0,1,train
1144,2024-05-04,Californian Fries,Share-A-Plate,Mid-range,A,Dynamic Pricing Target,0,5,1,1066,0,0,0,1,0,0,1,0,0,29.4,105,0,0,1,0,20,1,215,1,10.0,0,1,train
1145,2024-05-04,Tiramisu,Dessert,Mid-range,A,Dynamic Pricing Target,0,5,1,951,0,0,0,1,0,0,1,0,0,29.4,105,0,1,0,0,6,1,300,1,2.2222,0,1,train
1146,2024-05-04,Masala Chai,Hot Beverages,Budget,A,Premium Lock,0,5,1,951,0,0,0,1,0,0,1,0,0,29.4,105,0,1,0,0,9,0,120,1,1.875,1,1,train
1147,2024-05-04,Vietnamese Iced Café,Cold Brews,Budget,B,Promotional Item,0,5,1,951,0,0,0,1,0,0,1,0,0,29.4,105,0,1,0,0,4,0,190,1,6.6667,2,1,train
1148,2024-05-04,Green Tea,Hot Beverages,Budget,C,Review Item,0,5,1,951,0,0,0,1,0,0,1,0,0,29.4,105,0,1,0,0,9,0,150,1,0.0,3,1,train
1149,2024-05-04,Tiramisu,Dessert,Mid-range,A,Dynamic Pricing Target,0,5,1,776,0,0,1,0,0,0,1,0,0,29.4,105,0,0,1,0,6,1,300,1,2.2222,0,1,train
1150,2024-05-04,Spaghetti Arabiatta,Pasta,Mid-range,A,Dynamic Pricing Target,0,5,1,776,0,0,1,0,0,0,1,0,0,29.4,105,0,0,1,0,15,1,369,1,20.0,0,1,train
1151,2024-05-04,Bounty Hot Chocolate,Hot Chocolate,Budget,C,Promotional Item,0,5,1,1050,0,0,0,1,0,0,1,0,0,29.4,105,0,0,1,0,11,0,190,1,2.5,2,1,train
1152,2024-05-04,Triple Decker Sandwich,Sandwiches Burgers Wraps,Mid-range,A,Dynamic Pricing Target,0,5,1,889,0,0,1,0,0,0,1,0,0,29.4,105,1,0,0,0,19,1,285,0,8.8889,0,1,train
1153,2024-05-04,Scrambled Eggs / Bhurji,Classic Eggs,Budget,B,Promotional Item,0,5,1,485,0,1,0,0,0,0,1,0,0,29.4,105,0,0,0,1,2,0,145,1,4.4444,2,1,train
1154,2024-05-04,Filled Blueberry Donut,Bakery,Budget,C,Review Item,0,5,1,485,0,1,0,0,0,0,1,0,0,29.4,105,0,0,0,1,0,0,110,1,0.0,3,1,train
1155,2024-05-04,Khari,Bakery,Budget,C,Review Item,0,5,1,599,0,1,0,0,0,0,1,0,0,29.4,105,0,1,0,0,0,0,35,1,1.6667,3,1,train
1156,2024-05-04,Mix Berry Smoothie Bowl,Wholesome Breakfast,Mid-range,A,Dynamic Pricing Target,0,5,1,599,0,1,0,0,0,0,1,0,0,29.4,105,0,1,0,0,23,1,380,1,16.6667,0,1,train
1157,2024-05-04,Classic Pancakes,Pancakes & Waffwich,Mid-range,A,Dynamic Pricing Target,0,5,1,599,0,1,0,0,0,0,1,0,0,29.4,105,0,1,0,0,14,1,250,1,13.3333,0,1,train
1158,2024-05-04,Stuffed Paratha Chicken,Wholesome Breakfast,Mid-range,C,Promotional Item,0,5,1,599,0,1,0,0,0,0,1,0,0,29.4,105,0,1,0,0,23,1,210,0,3.3333,2,1,train
1159,2024-05-04,Filled Blueberry Donut,Bakery,Budget,C,Review Item,0,5,1,559,0,1,0,0,0,0,1,0,0,29.4,105,1,0,0,0,0,0,110,1,0.0,3,1,train
1160,2024-05-04,Chocolate Chip Cookie,Bakery,Budget,C,Promotional Item,0,5,1,559,0,1,0,0,0,0,1,0,0,29.4,105,1,0,0,0,0,0,50,1,11.6667,2,1,train
1161,2024-05-04,Paneer Bhurji Pao,Wholesome Breakfast,Budget,C,Promotional Item,0,5,1,559,0,1,0,0,0,0,1,0,0,29.4,105,1,0,0,0,23,0,160,1,13.3333,2,1,train
1162,2024-05-04,Bombay Masala Sandwich,Sandwiches Burgers Wraps,Budget,B,Promotional Item,0,5,1,559,0,1,0,0,0,0,1,0,0,29.4,105,1,0,0,0,19,0,139,1,80.0,2,2,train
1163,2024-05-04,Dark Hot Chocolate,Hot Chocolate,Budget,A,Dynamic Pricing Target,0,5,1,949,0,0,0,1,0,0,1,0,0,29.4,105,0,0,0,1,11,0,120,1,2.5926,0,2,train
1164,2024-05-04,Mix Veg Double Cheese Burger,Sandwiches Burgers Wraps,Budget,B,Review Item,0,5,1,949,0,0,0,1,0,0,1,0,0,29.4,105,0,0,0,1,19,0,189,1,1.1111,3,1,train
1165,2024-05-04,Watermelon Mojito,Mocktails,Budget,B,Promotional Item,0,5,1,949,0,0,0,1,0,0,1,0,0,29.4,105,0,0,0,1,13,0,160,1,4.4444,2,1,train
1166,2024-05-04,Espresso On The Rocks,Cold Brews,Budget,C,Promotional Item,0,5,1,896,0,0,1,0,0,0,1,0,0,29.4,105,0,1,0,0,4,0,170,1,26.6667,2,2,train
1167,2024-05-04,Mexican Vegetable Stew And Rice,Blended Full Meals,Mid-range,A,Dynamic Pricing Target,0,5,1,896,0,0,1,0,0,0,1,0,0,29.4,105,0,1,0,0,1,1,329,1,3.3333,0,1,train
1168,2024-05-04,Fish Fillet Burger,Sandwiches Burgers Wraps,Mid-range,A,Dynamic Pricing Target,0,5,1,896,0,0,1,0,0,0,1,0,0,29.4,105,0,1,0,0,19,1,350,0,13.3333,0,1,train
1169,2024-05-04,Affogato,Hot Brews,Budget,A,Dynamic Pricing Target,0,5,1,896,0,0,1,0,0,0,1,0,0,29.4,105,0,1,0,0,10,0,170,1,3.3333,0,1,train
1170,2024-05-04,Cajun Cottage-Cheese Burger,Sandwiches Burgers Wraps,Mid-range,A,Dynamic Pricing Target,0,5,1,855,0,0,1,0,0,0,1,0,0,29.4,105,1,0,0,0,19,1,255,1,2.0,0,2,train
1171,2024-05-04,Truffle Chocolate Pastry,Dessert,Mid-range,A,Dynamic Pricing Target,0,5,1,855,0,0,1,0,0,0,1,0,0,29.4,105,1,0,0,0,6,1,285,1,20.0,0,2,train
1172,2024-05-04,Veg Puff,Bakery,Budget,C,Review Item,0,5,1,855,0,0,1,0,0,0,1,0,0,29.4,105,1,0,0,0,0,0,55,1,1.4286,3,1,train
1173,2024-05-04,Death By Chocolate Shake,Premium Shakes,Mid-range,C,Promotional Item,0,5,1,855,0,0,1,0,0,0,1,0,0,29.4,105,1,0,0,0,17,1,260,1,10.0,2,2,train
1174,2024-05-04,Chimichanga,Blended Full Meals,Mid-range,A,Premium Lock,0,5,1,1251,0,0,0,0,1,0,1,0,0,29.4,105,1,0,0,0,1,1,255,0,0.9524,1,1,train
1175,2024-05-04,Chicken Hakka Dry Chili,Share-A-Plate,Mid-range,B,Review Item,0,5,1,1251,0,0,0,0,1,0,1,0,0,29.4,105,1,0,0,0,20,1,359,0,0.0,3,1,train
1176,2024-05-04,Minty Cookie Cappuccino,Hot Brews,Budget,A,Dynamic Pricing Target,0,5,1,1259,0,0,0,0,1,0,1,0,0,29.4,105,1,0,0,0,10,0,190,1,6.6667,0,1,train
1177,2024-05-04,Brownie Blast Shake,Premium Shakes,Mid-range,A,Dynamic Pricing Target,0,5,1,902,0,0,1,0,0,0,1,0,0,29.4,105,0,0,1,0,17,1,260,1,5.5556,0,1,train
1178,2024-05-04,Blueberry Mojito,Mocktails,Budget,B,Promotional Item,0,5,1,902,0,0,1,0,0,0,1,0,0,29.4,105,0,0,1,0,13,0,140,1,66.6667,2,1,train
1179,2024-05-04,Pesto Penne,Pasta,Mid-range,A,Dynamic Pricing Target,0,5,1,902,0,0,1,0,0,0,1,0,0,29.4,105,0,0,1,0,15,1,399,1,73.3333,0,1,train
1180,2024-05-04,Green Tea,Hot Beverages,Budget,C,Review Item,0,5,1,1016,0,0,0,1,0,0,1,0,0,29.4,105,0,1,0,0,9,0,150,1,0.0,3,2,train
1181,2024-05-04,Iced Caramel Latte,Cold Brews,Mid-range,A,Dynamic Pricing Target,0,5,1,1016,0,0,0,1,0,0,1,0,0,29.4,105,0,1,0,0,4,1,200,1,120.0,0,1,train
1182,2024-05-04,Vietnamese Iced Café,Cold Brews,Budget,B,Promotional Item,0,5,1,777,0,0,1,0,0,0,1,0,0,29.4,105,0,0,1,0,4,0,190,1,6.6667,2,1,train
1183,2024-05-04,Virgin Mojito,Mocktails,Budget,A,Dynamic Pricing Target,0,5,1,777,0,0,1,0,0,0,1,0,0,29.4,105,0,0,1,0,13,0,140,1,5.4167,0,2,train
1184,2024-05-04,Loaded Nachos,Share-A-Plate,Mid-range,A,Premium Lock,0,5,1,777,0,0,1,0,0,0,1,0,0,29.4,105,0,0,1,0,20,1,210,1,1.1905,1,1,train
1185,2024-05-04,Mexican Panini,Sandwiches Burgers Wraps,Budget,A,Premium Lock,0,5,1,991,0,0,0,1,0,0,1,0,0,29.4,105,0,0,1,0,19,0,169,1,0.6061,1,1,train
1186,2024-05-04,Thai Iced Coffee,Cold Brews,Mid-range,B,Promotional Item,0,5,1,991,0,0,0,1,0,0,1,0,0,29.4,105,0,0,1,0,4,1,200,1,26.6667,2,1,train
1187,2024-05-04,Mexicana Pizza,Pizza,Premium,A,Dynamic Pricing Target,0,5,1,1254,0,0,0,0,1,0,1,0,0,29.4,105,1,0,0,0,16,2,449,1,3.3333,0,1,train
1188,2024-05-04,Salted Fries,Share-A-Plate,Budget,A,Dynamic Pricing Target,0,5,1,768,0,0,1,0,0,0,1,0,0,29.4,105,0,0,1,0,20,0,149,1,4.4444,0,1,train
1189,2024-05-04,Triple Chocolate Mousse,Dessert,Mid-range,A,Premium Lock,0,5,1,768,0,0,1,0,0,0,1,0,0,29.4,105,0,0,1,0,6,1,280,1,1.1111,1,1,train
1190,2024-05-04,Mexican Panini,Sandwiches Burgers Wraps,Budget,A,Premium Lock,0,5,1,774,0,0,1,0,0,0,1,0,0,29.4,105,0,0,1,0,19,0,169,1,0.6061,1,1,train
1191,2024-05-04,Creamy Cheesy Hot Corn Bruschetta,Share-A-Plate,Mid-range,B,Dynamic Pricing Target,0,5,1,720,0,0,1,0,0,0,1,0,0,29.4,105,1,0,0,0,20,1,230,1,2.0,0,1,train
1192,2024-05-04,Cubanos,Sandwiches Burgers Wraps,Mid-range,A,Premium Lock,0,5,1,720,0,0,1,0,0,0,1,0,0,29.4,105,1,0,0,0,19,1,250,0,0.0,1,1,train
1193,2024-05-04,Chocolate Walnut Brownie,Dessert,Mid-range,A,Dynamic Pricing Target,0,5,1,720,0,0,1,0,0,0,1,0,0,29.4,105,1,0,0,0,6,1,200,1,6.6667,0,2,train
1194,2024-05-04,Paneer And Cheese Quesadilla,Share-A-Plate,Mid-range,B,Promotional Item,0,5,1,1195,0,0,0,0,1,0,1,0,0,29.4,105,0,0,1,0,20,1,255,1,3.3333,2,1,train
1195,2024-05-04,Tres Leches Cake,Dessert,Mid-range,A,Premium Lock,0,5,1,1195,0,0,0,0,1,0,1,0,0,29.4,105,0,0,1,0,6,1,215,1,1.6667,1,1,train
1196,2024-05-04,Tonkatsu Ramen Bowl,Large Soup Bowls,Mid-range,A,Dynamic Pricing Target,0,5,1,1195,0,0,0,0,1,0,1,0,0,29.4,105,0,0,1,0,12,1,359,0,2.9167,0,1,train
1197,2024-05-05,Iced Americano,Cold Brews,Budget,A,Dynamic Pricing Target,0,6,1,600,0,1,0,0,0,0,1,0,0,29.4,75,0,1,0,0,4,0,150,1,180.0,0,1,train
1198,2024-05-05,Black Tea,Hot Beverages,Budget,C,Review Item,0,6,1,600,0,1,0,0,0,0,1,0,0,29.4,75,0,1,0,0,9,0,90,1,1.6667,3,2,train
1199,2024-05-05,Margherita Pizza,Pizza,Mid-range,A,Premium Lock,0,6,1,900,0,0,1,0,0,0,1,0,0,29.4,75,0,0,1,0,16,1,299,1,0.5556,1,1,train
1200,2024-05-05,Volcanic Potatoes,Share-A-Plate,Budget,A,Premium Lock,0,6,1,900,0,0,1,0,0,0,1,0,0,29.4,75,0,0,1,0,20,0,199,1,1.3333,1,1,train
1201,2024-05-05,Vietnamese Iced Café,Cold Brews,Budget,B,Promotional Item,0,6,1,900,0,0,1,0,0,0,1,0,0,29.4,75,0,0,1,0,4,0,190,1,6.6667,2,1,train
1202,2024-05-05,Trio Hummus With Pita,Share-A-Plate,Mid-range,A,Premium Lock,0,6,1,900,0,0,1,0,0,0,1,0,0,29.4,75,0,0,1,0,20,1,289,1,1.3333,1,1,train
1203,2024-05-05,Mexican Panini,Sandwiches Burgers Wraps,Budget,A,Premium Lock,0,6,1,993,0,0,0,1,0,0,1,0,0,29.4,75,1,0,0,0,19,0,169,1,0.6061,1,1,train
1204,2024-05-05,Eggs To Order Plain,Classic Eggs,Budget,B,Promotional Item,0,6,1,993,0,0,0,1,0,0,1,0,0,29.4,75,1,0,0,0,2,0,135,1,5.5556,2,1,train
1205,2024-05-05,Spiced Mocha Latte,Hot Brews,Budget,A,Premium Lock,0,6,1,1237,0,0,0,0,1,0,1,0,0,29.4,75,0,0,1,0,10,0,180,1,0.0,1,1,train
1206,2024-05-05,Cajun Chicken,Blended Full Meals,Premium,A,Dynamic Pricing Target,0,6,1,1237,0,0,0,0,1,0,1,0,0,29.4,75,0,0,1,0,1,2,589,0,33.3333,0,2,train
1207,2024-05-05,Penne Rose,Pasta,Mid-range,A,Premium Lock,0,6,1,1237,0,0,0,0,1,0,1,0,0,29.4,75,0,0,1,0,15,1,335,1,1.1111,1,2,train
1208,2024-05-05,Spicy Chicken Salad,Salad Bowls,Mid-range,A,Dynamic Pricing Target,0,6,1,1237,0,0,0,0,1,0,1,0,0,29.4,75,0,0,1,0,18,1,255,0,73.3333,0,1,train
1209,2024-05-05,Crispy Shitake Mushroom,Share-A-Plate,Premium,A,Dynamic Pricing Target,0,6,1,1165,0,0,0,0,1,0,1,0,0,29.4,75,0,0,1,0,20,2,450,1,3.3333,0,1,train
1210,2024-05-05,Oreo Shake,Premium Shakes,Mid-range,A,Dynamic Pricing Target,0,6,1,730,0,0,1,0,0,0,1,0,0,29.4,75,1,0,0,0,17,1,240,1,8.3333,0,1,train
1211,2024-05-05,Espresso Frappe,Frappe,Budget,B,Promotional Item,0,6,1,730,0,0,1,0,0,0,1,0,0,29.4,75,1,0,0,0,8,0,180,1,4.4444,2,1,train
1212,2024-05-05,Paneer Puff,Bakery,Budget,C,Promotional Item,0,6,1,1050,0,0,0,1,0,0,1,0,0,29.4,75,1,0,0,0,0,0,85,1,2.0,2,1,train
1213,2024-05-05,Mix Veg Dumplings,Steam Basket,Mid-range,A,Dynamic Pricing Target,0,6,1,1158,0,0,0,0,1,0,1,0,0,29.4,75,0,0,1,0,22,1,249,1,6.6667,0,2,train
1214,2024-05-05,Chocolate Walnut Brownie,Dessert,Mid-range,A,Dynamic Pricing Target,0,6,1,1158,0,0,0,0,1,0,1,0,0,29.4,75,0,0,1,0,6,1,200,1,6.6667,0,1,train
1215,2024-05-05,Spaghetti Arabiatta,Pasta,Mid-range,A,Dynamic Pricing Target,0,6,1,1158,0,0,0,0,1,0,1,0,0,29.4,75,0,0,1,0,15,1,369,1,20.0,0,1,train
1216,2024-05-05,Harissa Chicken Skewers,Share-A-Plate,Mid-range,A,Dynamic Pricing Target,0,6,1,1169,0,0,0,0,1,0,1,0,0,29.4,75,0,0,1,0,20,1,339,0,6.6667,0,1,train
1217,2024-05-05,Triple Decker Sandwich,Sandwiches Burgers Wraps,Mid-range,A,Dynamic Pricing Target,0,6,1,705,0,0,1,0,0,0,1,0,0,29.4,75,1,0,0,0,19,1,285,0,8.8889,0,1,train
1218,2024-05-05,Mix Veg Double Cheese Burger,Sandwiches Burgers Wraps,Budget,B,Review Item,0,6,1,705,0,0,1,0,0,0,1,0,0,29.4,75,1,0,0,0,19,0,189,1,1.1111,3,1,train
1219,2024-05-05,Veg Toast / Plain Sandwich,Sandwiches Burgers Wraps,Budget,A,Premium Lock,0,6,1,705,0,0,1,0,0,0,1,0,0,29.4,75,1,0,0,0,19,0,120,1,1.0256,1,1,train
1220,2024-05-05,Death By Chocolate Shake,Premium Shakes,Mid-range,C,Promotional Item,0,6,1,809,0,0,1,0,0,0,1,0,0,29.4,75,0,0,1,0,17,1,260,1,10.0,2,1,train
1221,2024-05-05,Penne Rose,Pasta,Mid-range,A,Premium Lock,0,6,1,816,0,0,1,0,0,0,1,0,0,29.4,75,0,0,1,0,15,1,335,1,1.1111,1,1,train
1222,2024-05-05,Lemon Coriander Soup,Soup,Budget,B,Promotional Item,0,6,1,816,0,0,1,0,0,0,1,0,0,29.4,75,0,0,1,0,21,0,179,1,3.3333,2,2,train
1223,2024-05-05,Spaghetti Arabiatta,Pasta,Mid-range,A,Dynamic Pricing Target,0,6,1,816,0,0,1,0,0,0,1,0,0,29.4,75,0,0,1,0,15,1,369,1,20.0,0,1,train
1224,2024-05-05,Spicy Chicken Salad,Salad Bowls,Mid-range,A,Dynamic Pricing Target,0,6,1,1163,0,0,0,0,1,0,1,0,0,29.4,75,0,0,1,0,18,1,255,0,73.3333,0,1,train
1225,2024-05-05,Pesto Penne,Pasta,Mid-range,A,Dynamic Pricing Target,0,6,1,1163,0,0,0,0,1,0,1,0,0,29.4,75,0,0,1,0,15,1,399,1,73.3333,0,2,train
1226,2024-05-05,Chocolate Walnut Brownie,Dessert,Mid-range,A,Dynamic Pricing Target,0,6,1,1287,0,0,0,0,1,0,1,0,0,29.4,75,0,0,1,0,6,1,200,1,6.6667,0,1,train
1227,2024-05-05,New York Baked Cheesecake,Dessert,Mid-range,A,Dynamic Pricing Target,0,6,1,1287,0,0,0,0,1,0,1,0,0,29.4,75,0,0,1,0,6,1,300,1,2.2222,0,1,train
1228,2024-05-05,Penne Alfredo,Pasta,Mid-range,A,Premium Lock,0,6,1,1186,0,0,0,0,1,0,1,0,0,29.4,75,1,0,0,0,15,1,329,1,0.8333,1,1,train
1229,2024-05-05,Minty Cookie Cappuccino,Hot Brews,Budget,A,Dynamic Pricing Target,0,6,1,1019,0,0,0,1,0,0,1,0,0,29.4,75,0,0,1,0,10,0,190,1,6.6667,0,1,train
1230,2024-05-05,Virgin Mojito,Mocktails,Budget,A,Dynamic Pricing Target,0,6,1,1019,0,0,0,1,0,0,1,0,0,29.4,75,0,0,1,0,13,0,140,1,5.4167,0,1,train
1231,2024-05-05,Pesto Omelette,Classic Eggs,Mid-range,A,Dynamic Pricing Target,0,6,1,657,0,1,0,0,0,0,1,0,0,29.4,75,0,0,1,0,2,1,285,0,4.0,0,1,train
1232,2024-05-05,Chocolate Waffwich,Pancakes & Waffwich,Mid-range,A,Dynamic Pricing Target,0,6,1,657,0,1,0,0,0,0,1,0,0,29.4,75,0,0,1,0,14,1,285,1,28.3333,0,1,train
1233,2024-05-05,Tomato & Bell Pepper Soup,Soup,Budget,A,Premium Lock,0,6,1,1256,0,0,0,0,1,0,1,0,0,29.4,75,1,0,0,0,21,0,149,1,0.6061,1,1,train
1234,2024-05-05,Chili Garlic Chicken Dumplings,Steam Basket,Mid-range,A,Dynamic Pricing Target,0,6,1,1256,0,0,0,0,1,0,1,0,0,29.4,75,1,0,0,0,22,1,375,0,2.5,0,1,train
1235,2024-05-05,Chili Garlic Chicken Dumplings,Steam Basket,Mid-range,A,Dynamic Pricing Target,0,6,1,1140,0,0,0,0,1,0,1,0,0,29.4,75,1,0,0,0,22,1,375,0,2.5,0,1,train
1236,2024-05-05,Penne Rose,Pasta,Mid-range,A,Premium Lock,0,6,1,1140,0,0,0,0,1,0,1,0,0,29.4,75,1,0,0,0,15,1,335,1,1.1111,1,1,train
1237,2024-05-05,Chocolate Walnut Brownie,Dessert,Mid-range,A,Dynamic Pricing Target,0,6,1,1140,0,0,0,0,1,0,1,0,0,29.4,75,1,0,0,0,6,1,200,1,6.6667,0,1,train
1238,2024-05-05,Veg Exotica Pizza,Pizza,Mid-range,A,Premium Lock,0,6,1,1140,0,0,0,0,1,0,1,0,0,29.4,75,1,0,0,0,16,1,389,1,0.6667,1,1,train
1239,2024-05-05,Virgin Mojito,Mocktails,Budget,A,Dynamic Pricing Target,0,6,1,1153,0,0,0,0,1,0,1,0,0,29.4,75,1,0,0,0,13,0,140,1,5.4167,0,1,train
1240,2024-05-05,Penne Alfredo,Pasta,Mid-range,A,Premium Lock,0,6,1,1153,0,0,0,0,1,0,1,0,0,29.4,75,1,0,0,0,15,1,329,1,0.8333,1,2,train
1241,2024-05-05,Masala Chai,Hot Beverages,Budget,A,Premium Lock,0,6,1,961,0,0,0,1,0,0,1,0,0,29.4,75,0,1,0,0,9,0,120,1,1.875,1,1,train
1242,2024-05-05,Spicy Chicken Pao,Sandwiches Burgers Wraps,Budget,B,Promotional Item,0,6,1,961,0,0,0,1,0,0,1,0,0,29.4,75,0,1,0,0,19,0,159,0,2.5,2,1,train
1243,2024-05-05,Mushroom Parma Omelette,Classic Eggs,Mid-range,A,Dynamic Pricing Target,0,6,1,961,0,0,0,1,0,0,1,0,0,29.4,75,0,1,0,0,2,1,279,0,100.0,0,1,train
1244,2024-05-05,Exotic Vegetable Omelette,Classic Eggs,Mid-range,A,Dynamic Pricing Target,0,6,1,961,0,0,0,1,0,0,1,0,0,29.4,75,0,1,0,0,2,1,239,1,5.0,0,1,train
1245,2024-05-05,Pesto Omelette,Classic Eggs,Mid-range,A,Dynamic Pricing Target,0,6,1,503,0,1,0,0,0,0,1,0,0,29.4,75,0,1,0,0,2,1,285,0,4.0,0,2,train
1246,2024-05-05,Chocolate Waffwich,Pancakes & Waffwich,Mid-range,A,Dynamic Pricing Target,0,6,1,645,0,1,0,0,0,0,1,0,0,29.4,75,0,0,1,0,14,1,285,1,28.3333,0,1,train
1247,2024-05-05,Classic Eggs Benedict,Wholesome Breakfast,Mid-range,B,Promotional Item,0,6,1,645,0,1,0,0,0,0,1,0,0,29.4,75,0,0,1,0,23,1,280,0,13.3333,2,1,train
1248,2024-05-05,Akuri On Toast,Classic Eggs,Budget,B,Review Item,0,6,1,1036,0,0,0,1,0,0,1,0,0,29.4,75,0,0,0,1,2,0,125,1,0.4762,3,2,train
1249,2024-05-05,Masala Chai,Hot Beverages,Budget,A,Premium Lock,0,6,1,1036,0,0,0,1,0,0,1,0,0,29.4,75,0,0,0,1,9,0,120,1,1.875,1,1,train
1250,2024-05-05,Chocolate Walnut Brownie,Dessert,Mid-range,A,Dynamic Pricing Target,0,6,1,1036,0,0,0,1,0,0,1,0,0,29.4,75,0,0,0,1,6,1,200,1,6.6667,0,1,train
1251,2024-05-05,Mocha Frappe,Frappe,Budget,B,Promotional Item,0,6,1,820,0,0,1,0,0,0,1,0,0,29.4,75,1,0,0,0,8,0,190,1,40.0,2,1,train
1252,2024-05-05,Chocolate Chip Cookie,Bakery,Budget,C,Promotional Item,0,6,1,567,0,1,0,0,0,0,1,0,0,29.4,75,0,0,0,1,0,0,50,1,11.6667,2,1,train
1253,2024-05-05,Fresh Fruit Juice,Cold Beverages,Mid-range,B,Promotional Item,0,6,1,567,0,1,0,0,0,0,1,0,0,29.4,75,0,0,0,1,3,1,200,1,8.3333,2,2,train
1254,2024-05-05,Mushroom Chickpea Couscous Salad,Salad Bowls,Budget,B,Promotional Item,0,6,1,904,0,0,1,0,0,0,1,0,0,29.4,75,0,1,0,0,18,0,189,1,46.6667,2,2,train
1255,2024-05-05,Tomato & Bell Pepper Soup,Soup,Budget,A,Premium Lock,0,6,1,904,0,0,1,0,0,0,1,0,0,29.4,75,0,1,0,0,21,0,149,1,0.6061,1,1,train
1256,2024-05-05,Very Berry Super Shake,Premium Shakes,Mid-range,B,Promotional Item,0,6,1,904,0,0,1,0,0,0,1,0,0,29.4,75,0,1,0,0,17,1,240,1,53.3333,2,1,train
1257,2024-05-05,Filled Coffee Donut,Bakery,Budget,C,Review Item,0,6,1,1015,0,0,0,1,0,0,1,0,0,29.4,75,1,0,0,0,0,0,95,1,1.6667,3,1,train
1258,2024-05-05,Cappuccino,Hot Brews,Budget,A,Premium Lock,0,6,1,1015,0,0,0,1,0,0,1,0,0,29.4,75,1,0,0,0,10,0,160,1,0.3333,1,1,train
